t,price,attendance,profit,feasible,mean_agent_utility,agent_surplus,social_welfare
251,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
252,10.0,6,57.2,True,0.0,0.0,57.2
253,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
254,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
255,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
256,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
257,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
258,10.0,6,57.2,True,0.0,0.0,57.2
259,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
260,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
261,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
262,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
263,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
264,10.0,6,57.2,True,0.0,0.0,57.2
265,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
266,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
267,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
268,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
269,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
270,10.0,6,57.2,True,0.0,0.0,57.2
271,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
272,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
273,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
274,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
275,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
276,10.0,6,57.2,True,0.0,0.0,57.2
277,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
278,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
279,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
280,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
281,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
282,10.0,6,57.2,True,0.0,0.0,57.2
283,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
284,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
285,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
286,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
287,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
288,10.0,6,57.2,True,0.0,0.0,57.2
289,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
290,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
291,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
292,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
293,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
294,10.0,6,57.2,True,0.0,0.0,57.2
295,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
296,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
297,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
298,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
299,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
