attendance,price,profit,welfare,distress_pct,trailing_mean_attendance,convergence_round_attendance,agent_type,bar_type,rounds,seed
0.93,8.208,7.525000000000001,5.7260106628107765,0.0,0.0,,no_regret,gp,100,15
1.06,8.303999999999998,8.386000000000001,6.832568253903118,0.0,0.0,,no_regret,gp,100,16
1.35,9.36,11.486999999999998,9.396811277056905,0.0,0.0,,no_regret,gp,100,17
1.1,7.951999999999998,9.014,7.051456284190845,0.0,0.0,,no_regret,gp,100,18
1.34,8.512,10.878000000000002,9.075965877332091,0.0,0.0,,no_regret,gp,100,19
1.01,7.84,7.485,6.523554572938109,0.0,0.0,,no_regret,gp,100,20
1.48,8.8,11.884,10.868004608282392,0.0,0.0,,no_regret,gp,100,21
1.71,8.432,13.938999999999998,12.871844714985846,0.0,0.0,,no_regret,gp,100,22
1.25,8.64,10.005,8.283553327018984,0.0,0.0,,no_regret,gp,100,23
1.15,8.672,8.363,7.332208329438829,0.0,0.0,,no_regret,gp,100,24
2.05,8.975999999999999,17.381,14.936816165776966,0.0,0.0,,no_regret,gp,100,25
0.83,8.944,6.827000000000001,4.770194702131445,0.0,0.0,,no_regret,gp,100,26
1.65,8.624,14.333000000000002,11.94445453384985,0.0,0.0,,no_regret,gp,100,27
1.39,8.24,11.698999999999998,9.11527858044367,0.0,0.0,,no_regret,gp,100,28
1.27,8.687999999999999,10.071,8.725509698635001,0.0,0.0,,no_regret,gp,100,29
1.81,8.4,13.725,13.290245291099655,0.0,0.0,,no_regret,gp,100,30
1.3,8.943999999999999,10.985999999999999,9.12832391768696,0.0,0.0,,no_regret,gp,100,31
1.5,8.512,12.413999999999998,10.648654524751093,0.0,0.0,,no_regret,gp,100,32
1.25,7.5840000000000005,10.005,8.361388358281017,0.0,0.0,,no_regret,gp,100,33
1.33,8.319999999999999,10.732999999999999,8.62035467425938,0.0,0.0,,no_regret,gp,100,34
3.07,8.848,25.515000000000004,23.841938294089715,0.0,0.05,,no_regret,gp,100,35
1.31,8.832,10.795,8.470712346114881,0.0,0.0,,no_regret,gp,100,36
1.17,7.104,9.133,7.665112526001919,0.0,0.0,,no_regret,gp,100,37
1.4,7.92,11.284,9.555407485710244,0.0,0.0,,no_regret,gp,100,38
1.27,8.783999999999999,10.535,7.799423619247811,0.0,0.0,,no_regret,gp,100,39
1.3,8.736,11.018000000000002,9.13506330454251,0.0,0.0,,no_regret,gp,100,40
0.82,8.624,6.362,4.485512302919914,0.0,0.0,,no_regret,gp,100,41
1.89,8.479999999999999,16.165,13.559885895231568,0.0,0.0,,no_regret,gp,100,42
2.22,8.655999999999999,18.854,17.027030818703896,0.0,0.0,,no_regret,gp,100,43
0.67,8.896,4.907,3.4282693777892126,0.0,0.0,,no_regret,gp,100,44
1.6,8.544,13.399999999999999,11.74338428138661,0.0,0.0,,no_regret,gp,100,45
1.06,8.56,8.354,6.659223889287411,0.0,0.0,,no_regret,gp,100,46
1.76,7.519999999999998,13.895999999999999,12.306810656847006,0.0,0.0,,no_regret,gp,100,47
1.59,8.016000000000002,12.743000000000002,11.603164127122652,0.0,0.0,,no_regret,gp,100,48
2.08,9.344,17.544,14.732900426496373,0.0,0.0,,no_regret,gp,100,49
2.03,8.639999999999997,17.619,15.399436007955519,0.0,0.0,,no_regret,gp,100,50
1.95,8.352,16.491,13.522239350993026,0.0,0.0,,no_regret,gp,100,51
1.98,8.575999999999999,17.182,15.269697377749061,0.0,0.0,,no_regret,gp,100,52
0.95,7.84,6.471,6.0186927007781605,0.0,0.0,,no_regret,gp,100,53
1.61,8.831999999999999,12.936999999999998,11.336230397620165,0.0,0.0,,no_regret,gp,100,54
0.74,8.496,5.617999999999999,3.462424776374162,0.0,0.0,,no_regret,gp,100,55
1.45,8.879999999999999,12.329,10.009212115843434,0.0,0.0,,no_regret,gp,100,56
1.25,8.671999999999999,9.957,8.636300846583413,0.0,0.0,,no_regret,gp,100,57
1.57,7.968,12.916999999999998,10.597549368496518,0.0,0.0,,no_regret,gp,100,58
1.14,8.415999999999999,9.13,7.510677404329626,0.0,0.0,,no_regret,gp,100,59
1.44,7.856000000000002,11.208000000000002,10.150591958487803,0.0,0.0,,no_regret,gp,100,60
2.15,9.168000000000001,18.447,15.683064842286198,0.0,0.0,,no_regret,gp,100,61
1.48,7.775999999999998,12.203999999999999,10.277965777302267,0.0,0.0,,no_regret,gp,100,62
1.4,8.783999999999999,12.1,9.626430827806765,0.0,0.0,,no_regret,gp,100,63
1.53,8.383999999999997,12.545,10.495203073041225,0.0,0.0,,no_regret,gp,100,64
1.77,8.239999999999998,14.520999999999999,12.527702871830872,0.0,0.0,,no_regret,gp,100,65
1.46,8.975999999999999,12.378,10.156456787154314,0.0,0.0,,no_regret,gp,100,66
1.55,9.52,13.219000000000001,11.379623566513292,0.0,0.0,,no_regret,gp,100,67
1.37,8.383999999999997,11.185,9.35420315250919,0.0,0.0,,no_regret,gp,100,68
1.69,8.175999999999998,13.472999999999997,11.974594853564831,0.0,0.0,,no_regret,gp,100,69
1.19,8.32,9.167,7.855328936830191,0.0,0.0,,no_regret,gp,100,70
1.37,7.535999999999999,10.673,9.296548216197825,0.0,0.0,,no_regret,gp,100,71
1.68,7.680000000000002,14.208,12.83894910123041,0.0,0.0,,no_regret,gp,100,72
1.31,7.455999999999997,10.123000000000001,8.83726873486338,0.0,0.0,,no_regret,gp,100,73
1.59,8.527999999999999,12.855,10.746124977448849,0.0,0.0,,no_regret,gp,100,74
1.11,8.175999999999998,8.519,7.252128947355702,0.0,0.0,,no_regret,gp,100,75
1.07,8.304,8.467,7.121462681924948,0.0,0.0,,no_regret,gp,100,76
2.45,8.607999999999999,20.365,18.32083262086935,0.0,0.0,,no_regret,gp,100,77
1.55,8.591999999999999,12.435,10.89750747654571,0.0,0.0,,no_regret,gp,100,78
2.12,7.615999999999999,16.732,14.87899065547483,0.0,0.0,,no_regret,gp,100,79
1.61,8.975999999999999,13.801000000000002,11.472331705339732,0.0,0.0,,no_regret,gp,100,80
1.93,6.992000000000002,15.209000000000001,14.303339518075523,0.0,0.0,,no_regret,gp,100,81
1.37,7.68,11.393000000000002,9.446883497196488,0.0,0.0,,no_regret,gp,100,82
1.32,8.48,10.444,8.996056577510503,0.0,0.0,,no_regret,gp,100,83
1.35,8.655999999999999,11.518999999999998,9.310437858505315,0.0,0.0,,no_regret,gp,100,84
1.25,8.847999999999999,9.637,9.003494219712785,0.0,0.0,,no_regret,gp,100,85
0.87,7.248000000000001,6.655,4.800214958447751,0.0,0.0,,no_regret,gp,100,86
1.66,8.128,13.47,12.09141407496936,0.0,0.0,,no_regret,gp,100,87
1.15,7.344000000000001,9.226999999999999,6.853125751798659,0.0,0.0,,no_regret,gp,100,88
1.27,8.176,10.503,8.269262640068497,0.0,0.0,,no_regret,gp,100,89
1.24,8.160000000000002,9.876,8.4868724752074,0.0,0.0,,no_regret,gp,100,90
1.58,8.911999999999999,13.03,11.374978609912365,0.0,0.0,,no_regret,gp,100,91
1.48,8.56,12.38,10.216518813406744,0.0,0.0,,no_regret,gp,100,92
1.34,8.464,11.678000000000003,10.007324932879607,0.0,0.0,,no_regret,gp,100,93
1.51,7.903999999999999,11.838999999999999,11.050548488617553,0.0,0.0,,no_regret,gp,100,94
1.78,8.256000000000002,14.153999999999998,12.878861230568878,0.0,0.05,,no_regret,gp,100,95
1.36,8.687999999999999,11.216,9.237792510140748,0.0,0.0,,no_regret,gp,100,96
2.25,8.304,18.585,17.06902285228066,0.0,0.0,,no_regret,gp,100,97
1.65,8.352,13.533000000000001,11.76831263475703,0.0,0.0,,no_regret,gp,100,98
1.06,7.839999999999998,8.674,6.764935856635338,0.0,0.0,,no_regret,gp,100,99
1.28,10.0,11.416000000000002,4.837035451971493,0.0,0.9,,q_learning,passive,100,0
1.04,10.0,9.088000000000001,3.3723922944810467,0.0,0.5,,q_learning,passive,100,1
1.11,10.0,9.767,3.6814519152604426,0.0,0.95,,q_learning,passive,100,2
1.1,10.0,9.670000000000002,3.487659126410155,0.0,0.45,,q_learning,passive,100,3
1.23,10.0,10.931000000000001,4.1106220969997125,0.0,1.25,,q_learning,passive,100,4
1.42,10.0,12.774000000000003,5.478563160782811,0.0,1.25,,q_learning,passive,100,5
1.12,10.0,9.864,3.3899644589210562,0.0,0.95,,q_learning,passive,100,6
1.31,10.0,11.707000000000003,4.7700625665648,0.0,1.2,,q_learning,passive,100,7
0.97,10.0,8.408999999999999,2.1932734069390762,0.0,0.75,,q_learning,passive,100,8
1.14,10.0,10.058,3.4682464746404724,0.0,0.8,,q_learning,passive,100,9
1.22,10.0,10.834000000000003,4.163488395056606,0.0,0.95,,q_learning,passive,100,10
1.02,10.0,8.894,2.822709664722022,0.0,0.75,,q_learning,passive,100,11
1.34,10.0,11.998,4.762520661464891,0.0,1.0,,q_learning,passive,100,12
1.35,10.0,12.095,4.804518446272852,0.0,1.15,,q_learning,passive,100,13
1.15,10.0,10.155,3.3082266413029777,0.0,1.2,,q_learning,passive,100,14
1.12,10.0,9.863999999999999,3.7991216425296828,0.0,0.8,,q_learning,passive,100,15
1.34,10.0,11.998000000000001,4.33556503331747,0.0,1.3,,q_learning,passive,100,16
1.28,10.0,11.416000000000002,4.55391585109081,0.0,0.9,,q_learning,passive,100,17
1.31,10.0,11.707,4.126403339909638,0.0,0.9,,q_learning,passive,100,18
1.23,10.0,10.931,3.9895205963283815,0.0,1.3,,q_learning,passive,100,19
1.15,10.0,10.155,3.9939343259037887,0.0,0.9,,q_learning,passive,100,20
1.14,10.0,10.058,3.3750409047506014,0.0,0.75,,q_learning,passive,100,21
1.21,10.0,10.736999999999998,4.2856472199250755,0.0,0.85,,q_learning,passive,100,22
1.19,10.0,10.543,3.3107315493080485,0.0,0.8,,q_learning,passive,100,23
1.33,10.0,11.901000000000003,4.80728495658266,0.0,1.3,,q_learning,passive,100,24
1.24,10.0,11.028000000000002,3.8817107814936382,0.0,0.9,,q_learning,passive,100,25
1.13,10.0,9.961,3.2397051414976685,0.0,0.6,,q_learning,passive,100,26
1.15,10.0,10.155,3.2696276178623975,0.0,1.0,,q_learning,passive,100,27
1.19,10.0,10.543000000000001,3.3834735106246914,0.0,0.9,,q_learning,passive,100,28
1.21,10.0,10.736999999999998,3.8099950820944057,0.0,0.65,,q_learning,passive,100,29
1.27,10.0,11.319000000000003,4.330167573841083,0.0,1.05,,q_learning,passive,100,30
1.31,10.0,11.707,4.909167073548384,0.0,1.15,,q_learning,passive,100,31
1.15,10.0,10.155,3.7897888158996897,0.0,0.85,,q_learning,passive,100,32
1.24,10.0,11.028000000000002,4.314913416735662,0.0,1.05,,q_learning,passive,100,33
1.16,10.0,10.252,3.5667234628452222,0.0,1.3,,q_learning,passive,100,34
1.18,10.0,10.446,3.835736476376105,0.0,0.85,,q_learning,passive,100,35
0.93,10.0,8.021,2.1542290331114056,0.0,0.65,,q_learning,passive,100,36
1.44,10.0,12.968,5.31748600324818,0.0,1.5,,q_learning,passive,100,37
1.18,10.0,10.446000000000002,3.5497403510567893,0.0,0.85,,q_learning,passive,100,38
1.21,10.0,10.737000000000002,3.599201520352708,0.0,1.0,,q_learning,passive,100,39
1.22,10.0,10.834000000000001,3.787084272436953,0.0,0.95,,q_learning,passive,100,40
1.34,10.0,11.998,4.562366118067877,0.0,1.25,,q_learning,passive,100,41
1.13,10.0,9.961,3.3353072393340777,0.0,0.65,,q_learning,passive,100,42
1.19,10.0,10.543000000000001,3.658971105058346,0.0,1.15,,q_learning,passive,100,43
1.43,10.0,12.871000000000002,5.010693716665684,0.0,1.3,,q_learning,passive,100,44
1.22,10.0,10.834000000000001,3.7345372836056416,0.0,0.85,,q_learning,passive,100,45
1.26,10.0,11.222000000000001,4.407480368174369,0.0,0.7,,q_learning,passive,100,46
0.88,10.0,7.536000000000001,2.0059539052821767,0.0,0.9,,q_learning,passive,100,47
0.99,10.0,8.603000000000002,2.5425969315276298,0.0,0.85,,q_learning,passive,100,48
1.36,10.0,12.192,5.130248237008692,0.0,1.35,,q_learning,passive,100,49
1.28,10.0,11.416000000000002,4.003995647523616,0.0,0.65,,q_learning,passive,100,50
1.18,10.0,10.446000000000003,3.4609908667314353,0.0,1.4,,q_learning,passive,100,51
1.25,10.0,11.125,4.014650016800033,0.0,1.15,,q_learning,passive,100,52
1.12,10.0,9.864000000000003,3.5517245406509477,0.0,1.0,,q_learning,passive,100,53
1.31,10.0,11.706999999999999,4.759564035679137,0.0,0.9,,q_learning,passive,100,54
1.05,10.0,9.185,3.145271900505057,0.0,0.95,,q_learning,passive,100,55
1.22,10.0,10.834000000000003,4.023982843430026,0.0,0.9,,q_learning,passive,100,56
1.31,10.0,11.707,4.6928645196836385,0.0,0.95,,q_learning,passive,100,57
1.15,10.0,10.155000000000003,3.441485185834955,0.0,0.8,,q_learning,passive,100,58
1.22,10.0,10.834000000000001,4.088686876121984,0.0,0.65,,q_learning,passive,100,59
1.27,10.0,11.319,4.514314594229388,0.0,1.0,,q_learning,passive,100,60
1.19,10.0,10.543,4.129217781948742,0.0,0.9,,q_learning,passive,100,61
1.22,10.0,10.834000000000001,3.991630827084048,0.0,1.35,,q_learning,passive,100,62
1.18,10.0,10.446000000000002,3.7278449261239484,0.0,1.05,,q_learning,passive,100,63
1.12,10.0,9.863999999999999,3.4063730265727616,0.0,1.3,,q_learning,passive,100,64
0.89,10.0,7.633000000000001,2.108937652189131,0.0,0.95,,q_learning,passive,100,65
1.18,10.0,10.446000000000002,3.659290414283928,0.0,1.15,,q_learning,passive,100,66
1.03,10.0,8.991000000000001,2.909348918291707,0.0,0.9,,q_learning,passive,100,67
1.1,10.0,9.670000000000002,3.83171123268383,0.0,0.75,,q_learning,passive,100,68
1.38,10.0,12.386,4.588916477706343,0.0,1.1,,q_learning,passive,100,69
1.14,10.0,10.058,3.2191908597867536,0.0,0.85,,q_learning,passive,100,70
1.24,10.0,11.028000000000002,4.469441919053086,0.0,0.8,,q_learning,passive,100,71
1.2,10.0,10.640000000000002,3.668412311746871,0.0,0.95,,q_learning,passive,100,72
1.1,10.0,9.670000000000002,3.5670491394643973,0.0,0.9,,q_learning,passive,100,73
1.2,10.0,10.639999999999997,3.9477603853285888,0.0,1.45,,q_learning,passive,100,74
1.08,10.0,9.476,3.1954710847725325,0.0,0.6,,q_learning,passive,100,75
1.05,10.0,9.185,2.9309648299438544,0.0,0.55,,q_learning,passive,100,76
1.22,10.0,10.834000000000001,3.884541366117884,0.0,0.8,,q_learning,passive,100,77
1.09,10.0,9.573000000000002,3.4274618524204046,0.0,1.2,,q_learning,passive,100,78
1.13,10.0,9.961,3.6060117778746554,0.0,0.75,,q_learning,passive,100,79
1.04,10.0,9.088000000000001,2.632078063430945,0.0,0.75,,q_learning,passive,100,80
0.99,10.0,8.603000000000002,2.737045999932059,0.0,0.75,,q_learning,passive,100,81
1.38,10.0,12.385999999999997,5.629174799466492,0.0,1.1,,q_learning,passive,100,82
1.02,10.0,8.893999999999998,3.3873158486515003,0.0,0.6,,q_learning,passive,100,83
1.1,10.0,9.670000000000002,3.689809153110712,0.0,0.75,,q_learning,passive,100,84
1.22,10.0,10.834000000000001,3.5463352222958155,0.0,1.1,,q_learning,passive,100,85
1.13,10.0,9.961000000000002,3.3391577184821415,0.0,1.0,,q_learning,passive,100,86
1.26,10.0,11.222000000000003,4.257476285662126,0.0,1.0,,q_learning,passive,100,87
1.38,10.0,12.386000000000001,5.390822277271892,0.0,1.3,,q_learning,passive,100,88
1.25,10.0,11.125,4.357043610098724,0.0,0.9,,q_learning,passive,100,89
1.31,10.0,11.707,4.403017915216258,0.0,1.1,,q_learning,passive,100,90
1.37,10.0,12.289000000000003,5.0143364192348265,0.0,1.2,,q_learning,passive,100,91
1.12,10.0,9.863999999999999,3.343664477184347,0.0,0.9,,q_learning,passive,100,92
1.15,10.0,10.155,3.5368827218979066,0.0,0.95,,q_learning,passive,100,93
1.15,10.0,10.155,3.4679271654148898,0.0,1.3,,q_learning,passive,100,94
1.12,10.0,9.864,3.31097549050981,0.0,1.05,,q_learning,passive,100,95
1.1,10.0,9.67,3.1860565227251256,0.0,0.7,,q_learning,passive,100,96
0.99,10.0,8.603000000000002,3.0287476002439604,0.0,0.6,,q_learning,passive,100,97
1.23,10.0,10.931,3.8838210122493058,0.0,0.95,,q_learning,passive,100,98
1.16,10.0,10.252,3.502019430153265,0.0,1.1,,q_learning,passive,100,99
3.93,3.0477237314020935,7.580532791020647,28.36935685918529,0.0,5.7,,q_learning,regression,100,0
2.45,5.485515368885669,7.801220053216216,15.858274051330506,0.0,4.4,,q_learning,regression,100,1
4.01,2.9961355058681853,6.764379363064611,30.19005508747629,0.0,5.65,,q_learning,regression,100,2
3.53,3.5876453464736477,7.486513241667312,24.26705137483495,0.0,5.0,,q_learning,regression,100,3
3.83,3.1548039896040927,6.977209852006086,28.191533654993215,0.0,5.2,,q_learning,regression,100,4
4.35,2.658162911083464,7.535999688208082,30.327844489491618,0.0,5.8,,q_learning,regression,100,5
2.58,4.9901516815213185,7.177539498453154,16.604608337600126,0.0,4.5,,q_learning,regression,100,6
1.31,9.471528787195538,11.095062265202884,4.7700625665648,0.0,1.2,,q_learning,regression,100,7
3.58,2.9230987576821725,6.217205962825509,27.662294283167352,0.0,4.55,,q_learning,regression,100,8
1.14,9.927968,9.993514666666666,3.4682464746404724,0.0,0.8,,q_learning,regression,100,9
3.95,3.012416286945663,7.5614002139154115,28.54719101500266,0.0,5.6,,q_learning,regression,100,10
1.69,7.1395407073461685,7.484540652502832,9.284996689047052,0.0,3.35,,q_learning,regression,100,11
4.19,3.1438867502523165,8.574946722501391,32.93211009681183,0.0,5.95,,q_learning,regression,100,12
1.35,9.938352,12.028264000000002,4.804518446272852,0.0,1.15,,q_learning,regression,100,13
1.15,9.87176,10.037160000000002,3.3082266413029777,0.0,1.2,,q_learning,regression,100,14
3.24,3.415364002028474,6.408359532925267,21.258129300887177,0.0,4.55,,q_learning,regression,100,15
1.34,9.915936,11.902960000000002,4.33556503331747,0.0,1.3,,q_learning,regression,100,16
1.29,9.548133333333332,11.202733333333333,4.57585107196854,0.0,0.9,,q_learning,regression,100,17
4.14,2.8076750896054357,7.027866483193866,32.557767820155284,0.0,5.75,,q_learning,regression,100,18
3.32,4.323669333333333,7.656405333333334,23.998779945431735,0.0,5.45,,q_learning,regression,100,19
3.79,2.8374561525743474,6.3892237986974285,26.1624143580842,0.0,4.7,,q_learning,regression,100,20
4.02,2.735442049584039,6.939212842701822,28.40808930504137,0.0,5.55,,q_learning,regression,100,21
3.48,3.049542612699385,6.532149221077559,24.856110460546848,0.0,5.05,,q_learning,regression,100,22
1.19,9.938675555555555,10.480875555555558,3.3107315493080485,0.0,0.8,,q_learning,regression,100,23
4.15,2.8370356110047545,7.349532937964961,31.036714418953537,0.0,5.55,,q_learning,regression,100,24
1.24,9.530983165270909,10.505146778548498,3.8817107814936382,0.0,0.9,,q_learning,regression,100,25
2.53,5.451329991738729,7.903049938017778,16.616432246147575,0.0,3.8,,q_learning,regression,100,26
3.13,4.021006348668522,7.071045086640586,21.547196521346326,0.0,4.85,,q_learning,regression,100,27
1.21,9.53757504,9.938575040000002,3.502145471314774,0.0,1.0,,q_learning,regression,100,28
1.21,9.948,10.6998,3.8099950820944057,0.0,0.65,,q_learning,regression,100,29
1.27,9.926289116256045,11.222008437276804,4.330167573841083,0.0,1.05,,q_learning,regression,100,30
3.94,3.5245441980881678,7.599601541161478,28.827728634132583,0.0,5.5,,q_learning,regression,100,31
3.0,4.045102607560974,7.541198997751897,21.573891648703828,0.0,3.9,,q_learning,regression,100,32
3.67,2.973796810070985,6.576857630914326,27.543135972045565,0.0,5.45,,q_learning,regression,100,33
1.16,9.5536,9.878400000000001,3.5667234628452222,0.0,1.3,,q_learning,regression,100,34
3.26,3.9327926780818037,7.587313925900508,22.826035944921678,0.0,4.55,,q_learning,regression,100,35
3.94,2.6697989021454265,6.262696658332761,31.40176621973429,0.0,5.05,,q_learning,regression,100,36
4.5,2.800596151252431,8.512264143427494,34.87812332783442,0.0,5.95,,q_learning,regression,100,37
3.4,3.0291900012778954,6.169094874458298,22.910087974186595,0.0,4.45,,q_learning,regression,100,38
3.82,2.9767733989756233,6.476991526351529,26.380192551046104,0.0,5.5,,q_learning,regression,100,39
3.5,3.966146407819752,8.009355418410372,25.321044461590645,0.0,5.05,,q_learning,regression,100,40
1.34,9.747432448978248,11.716544480210416,4.562366118067877,0.0,1.25,,q_learning,regression,100,41
2.02,6.33256,8.18752,10.892297455372324,0.0,3.35,,q_learning,regression,100,42
1.7,7.531787571446154,8.441785107938463,8.565182760481143,0.0,3.15,,q_learning,regression,100,43
4.43,2.7507123221461303,7.378753257858756,32.1816788173952,0.0,5.9,,q_learning,regression,100,44
1.22,9.791239765536742,10.621721603576118,3.7345372836056416,0.0,0.85,,q_learning,regression,100,45
1.26,9.90659207579168,11.11522137071749,4.407480368174369,0.0,0.7,,q_learning,regression,100,46
0.88,9.729160165001652,7.334522816848156,2.0059539052821767,0.0,0.9,,q_learning,regression,100,47
3.4,3.232512146765689,6.25604705032792,25.8172303294446,0.0,4.95,,q_learning,regression,100,48
3.44,3.6741059639238767,7.640271526514717,23.43466253277948,0.0,5.35,,q_learning,regression,100,49
1.28,9.940969028924437,11.338584625234851,4.003995647523616,0.0,0.65,,q_learning,regression,100,50
2.42,5.10151145721195,6.524455589359672,15.07215676442392,0.0,4.55,,q_learning,regression,100,51
4.0,2.719825954969192,6.885293031892269,31.300360643916044,0.0,5.05,,q_learning,regression,100,52
3.2,3.351170417092339,6.45902194282935,23.61915604752556,0.0,4.8,,q_learning,regression,100,53
1.31,9.940072187908676,11.633456563726027,4.759564035679137,0.0,0.9,,q_learning,regression,100,54
1.05,9.782191934901288,8.986464343347642,3.145271900505057,0.0,0.95,,q_learning,regression,100,55
4.44,2.9813845169018487,7.580556275102972,34.880343301748574,0.0,5.95,,q_learning,regression,100,56
2.76,5.767114865241992,12.035913314824302,18.53135780173298,0.0,3.8,,q_learning,regression,100,57
1.15,9.853936,10.022376000000001,3.441485185834955,0.0,0.8,,q_learning,regression,100,58
3.6,3.7260188481303134,7.766982263126867,26.220951178778215,0.0,5.55,,q_learning,regression,100,59
3.81,3.3784769898994114,7.262419551752308,27.50755283510953,0.0,5.75,,q_learning,regression,100,60
3.15,4.289874673787501,8.000571959498506,21.149928532839205,0.0,4.65,,q_learning,regression,100,61
3.31,3.90638007397142,7.6900068371705395,20.888054454115164,0.0,4.7,,q_learning,regression,100,62
3.75,3.472673249570264,7.783942645540805,29.32398590477338,0.0,6.35,,q_learning,regression,100,63
1.12,9.79929717932181,9.658985937306705,3.4063730265727616,0.0,1.3,,q_learning,regression,100,64
0.89,9.928168679975638,7.577000000000001,2.108937652189131,0.0,0.95,,q_learning,regression,100,65
3.6,3.1416032030714574,6.546376126563161,24.89010823757914,0.0,5.05,,q_learning,regression,100,66
3.37,2.7559914494048194,5.960672782209306,24.96371342176904,0.0,4.25,,q_learning,regression,100,67
1.1,9.51541509948529,9.393521230268565,3.83171123268383,0.0,0.75,,q_learning,regression,100,68
3.79,3.26220382091943,7.3639904677413135,26.117721236389315,0.0,5.25,,q_learning,regression,100,69
3.51,3.1701506055200803,6.653459276607376,25.726896546622562,0.0,4.55,,q_learning,regression,100,70
3.98,2.622292340133679,7.100945512415301,30.748232178451516,0.0,4.9,,q_learning,regression,100,71
1.2,9.778361716454274,10.396642574022115,3.668412311746871,0.0,0.95,,q_learning,regression,100,72
1.3,8.444758265452696,8.565881733733766,5.1271244791228,0.0,1.9,,q_learning,regression,100,73
1.2,9.9345216,10.570316799999999,3.9477603853285888,0.0,1.45,,q_learning,regression,100,74
2.69,5.252702116798492,7.264706723328652,19.33756005104358,0.0,4.8,,q_learning,regression,100,75
1.05,9.942,9.1302,2.9309648299438544,0.0,0.55,,q_learning,regression,100,76
1.74,7.149312584859494,9.158822729631645,8.1204114579291,0.0,2.8,,q_learning,regression,100,77
1.1,9.54184,9.200800000000001,3.5241985922327568,0.0,1.2,,q_learning,regression,100,78
1.14,9.380514338084009,9.417128780997304,3.6279469987523845,0.0,0.75,,q_learning,regression,100,79
1.04,9.939872000000001,9.029472,2.632078063430945,0.0,0.75,,q_learning,regression,100,80
3.25,3.430744849187829,6.333514950446219,21.719755688477516,0.0,4.55,,q_learning,regression,100,81
4.42,3.1684618595156087,8.557222393121899,34.62812517206934,0.0,5.45,,q_learning,regression,100,82
2.47,5.029237381605218,6.853901995453392,15.662613416296058,0.0,4.2,,q_learning,regression,100,83
1.1,9.876309245118758,9.560701953490298,3.689809153110712,0.0,0.75,,q_learning,regression,100,84
1.22,9.855124815462709,10.671120385929095,3.5463352222958155,0.0,1.1,,q_learning,regression,100,85
3.71,3.2738202697826604,6.866198156165938,26.297172080249396,0.0,5.45,,q_learning,regression,100,86
3.37,3.784457543078096,7.431198142622569,23.899176358321323,0.0,5.25,,q_learning,regression,100,87
1.4,9.446294985615472,12.025740271354808,5.4346927190273515,0.0,1.3,,q_learning,regression,100,88
2.03,6.699909818181818,9.25053309090909,11.436986846991,0.0,3.45,,q_learning,regression,100,89
1.31,9.94138152378224,11.642400000000002,4.403017915216258,0.0,1.1,,q_learning,regression,100,90
3.68,3.570959793948971,8.111127613325785,28.669536102857993,0.0,5.15,,q_learning,regression,100,91
1.12,9.600254492307693,9.584242153846153,3.343664477184347,0.0,0.9,,q_learning,regression,100,92
3.74,3.565953511383489,8.10654538795285,28.845599101668103,0.0,5.15,,q_learning,regression,100,93
3.04,3.645880247514481,6.381114279278311,20.27659323301432,0.0,4.75,,q_learning,regression,100,94
3.53,3.171130767479557,6.226392302438671,25.673525223170586,0.0,5.15,,q_learning,regression,100,95
1.1,9.452355622374075,9.22659711322267,3.1860565227251256,0.0,0.7,,q_learning,regression,100,96
3.16,3.95,7.3368,23.266391521132977,0.0,4.65,,q_learning,regression,100,97
3.09,4.3419218304817715,7.640094092505539,21.465268792957815,0.0,5.15,,q_learning,regression,100,98
1.87,7.1421600000000005,8.03572,10.234304060937985,0.0,4.05,,q_learning,regression,100,99
3.56,4.32,9.212,25.835892022702538,0.0,3.8,,q_learning,q_learning,100,0
3.35,4.2,9.255,22.87837108161956,0.0,3.8,,q_learning,q_learning,100,1
3.43,4.42,9.891,25.785314268490684,0.0,4.05,,q_learning,q_learning,100,2
2.1,6.06,8.290000000000003,12.926213002368932,0.0,2.45,,q_learning,q_learning,100,3
3.52,4.9,16.064,25.76955608234911,0.0,4.3,,q_learning,q_learning,100,4
2.87,6.28,14.719,18.01509399840611,0.0,2.85,,q_learning,q_learning,100,5
3.12,5.4,13.004000000000001,19.84560302839693,0.0,4.4,,q_learning,q_learning,100,6
3.42,4.84,12.034000000000002,25.227849881438488,0.0,4.4,,q_learning,q_learning,100,7
2.88,4.66,7.956,19.827725492351668,0.0,1.95,,q_learning,q_learning,100,8
1.45,7.22,8.385,5.9880699895436855,0.0,2.1,,q_learning,q_learning,100,9
4.06,3.98,9.982,30.375281454358728,0.0,4.4,,q_learning,q_learning,100,10
2.78,4.8,7.685999999999999,18.519470254155745,0.0,4.0,,q_learning,q_learning,100,11
2.86,6.1,10.422,19.47437146806285,0.0,2.65,,q_learning,q_learning,100,12
3.33,4.86,8.401,20.922653520253558,0.0,3.4,,q_learning,q_learning,100,13
2.91,4.96,9.767000000000001,17.688780962140946,0.0,4.0,,q_learning,q_learning,100,14
2.62,5.14,7.254,16.459051376894525,0.0,2.8,,q_learning,q_learning,100,15
3.44,4.32,10.888,25.4082563605827,0.0,5.1,,q_learning,q_learning,100,16
3.85,3.56,8.025,27.95259666154642,0.0,5.3,,q_learning,q_learning,100,17
3.01,5.42,11.737,20.142342323453597,0.0,2.75,,q_learning,q_learning,100,18
